Timestamp,Nombre,Datos
"1685836507","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836507","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.27cm""}]"
"1685836516","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836516","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""327 lumenes""}]"
"1685836516","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.92cm""}]"
"1685836524","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836524","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685836524","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.68cm""}]"
"1685836532","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685836532","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685836532","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.70cm""}]"
"1685836541","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836541","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""327 lumenes""}]"
"1685836541","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.12cm""}]"
"1685836549","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836549","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""325 lumenes""}]"
"1685836549","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.29cm""}]"
"1685836557","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685836557","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""306 lumenes""}]"
"1685836557","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.29cm""}]"
"1685836566","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836566","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""324 lumenes""}]"
"1685836566","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.11cm""}]"
"1685836574","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836574","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""316 lumenes""}]"
"1685836574","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.70cm""}]"
"1685836583","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836583","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""328 lumenes""}]"
"1685836583","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.50cm""}]"
"1685836591","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836591","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""330 lumenes""}]"
"1685836591","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.39cm""}]"
"1685836600","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836600","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685836600","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.65cm""}]"
"1685836608","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836608","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836608","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.06cm""}]"
"1685836616","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685836616","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685836616","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.06cm""}]"
"1685836624","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.70°C""}]"
"1685836624","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836624","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""48.31cm""}]"
"1685836632","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685836632","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""330 lumenes""}]"
"1685836632","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.07cm""}]"
"1685836641","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836641","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""312 lumenes""}]"
"1685836641","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.48cm""}]"
"1685836649","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685836649","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""315 lumenes""}]"
"1685836649","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.67cm""}]"
"1685836657","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836657","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836657","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.51cm""}]"
"1685836664","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836664","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""314 lumenes""}]"
"1685836664","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.51cm""}]"
"1685836672","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.90°C""}]"
"1685836672","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""313 lumenes""}]"
"1685836672","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.46cm""}]"
"1685836679","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836679","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685836679","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.65cm""}]"
"1685836687","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836687","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836687","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.46cm""}]"
"1685836695","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685836695","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685836695","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.39cm""}]"
"1685836702","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836702","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""311 lumenes""}]"
"1685836702","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.46cm""}]"
"1685836710","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836710","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685836710","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.78cm""}]"
"1685836717","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836717","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685836717","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.06cm""}]"
"1685836725","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685836725","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685836725","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.06cm""}]"
"1685836732","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836732","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685836732","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.06cm""}]"
"1685836740","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836740","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""311 lumenes""}]"
"1685836740","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.65cm""}]"
"1685836747","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836747","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836747","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.80cm""}]"
"1685836755","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836755","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""321 lumenes""}]"
"1685836755","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685836762","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836762","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685836762","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.83cm""}]"
"1685836770","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685836770","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836770","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.24cm""}]"
"1685836778","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836778","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""313 lumenes""}]"
"1685836778","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.12cm""}]"
"1685836785","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836785","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""309 lumenes""}]"
"1685836785","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.88cm""}]"
"1685836793","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836793","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""321 lumenes""}]"
"1685836793","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.44cm""}]"
"1685836801","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836801","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""310 lumenes""}]"
"1685836801","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.47cm""}]"
"1685836809","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836809","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""305 lumenes""}]"
"1685836809","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.90cm""}]"
"1685836816","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685836816","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""305 lumenes""}]"
"1685836816","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.31cm""}]"
"1685836824","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685836824","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""305 lumenes""}]"
"1685836824","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.31cm""}]"
"1685836831","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836831","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685836831","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.90cm""}]"
"1685836839","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836839","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685836839","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.31cm""}]"
"1685836846","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685836846","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685836846","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.55cm""}]"
"1685836854","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.80°C""}]"
"1685836854","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""311 lumenes""}]"
"1685836854","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.72cm""}]"
"1685836861","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836861","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""315 lumenes""}]"
"1685836861","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.90cm""}]"
"1685836869","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836869","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685836869","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.72cm""}]"
"1685836876","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836876","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685836876","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.73cm""}]"
"1685836884","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836884","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685836884","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.90cm""}]"
"1685836892","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836892","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""315 lumenes""}]"
"1685836892","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.05cm""}]"
"1685836899","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836899","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""310 lumenes""}]"
"1685836899","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.72cm""}]"
"1685836907","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836907","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836907","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.72cm""}]"
"1685836915","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.60°C""}]"
"1685836915","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""308 lumenes""}]"
"1685836915","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.47cm""}]"
"1685836922","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836922","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""305 lumenes""}]"
"1685836922","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.12cm""}]"
"1685836930","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.10°C""}]"
"1685836930","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""296 lumenes""}]"
"1685836930","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.88cm""}]"
"1685836937","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685836937","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""308 lumenes""}]"
"1685836937","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.29cm""}]"
"1685836945","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836945","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685836945","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.88cm""}]"
"1685836952","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836952","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""294 lumenes""}]"
"1685836952","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.31cm""}]"
"1685836960","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836960","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""317 lumenes""}]"
"1685836960","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.87cm""}]"
"1685836967","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836967","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""303 lumenes""}]"
"1685836967","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.47cm""}]"
"1685836975","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836975","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""316 lumenes""}]"
"1685836975","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.31cm""}]"
"1685836983","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685836983","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""309 lumenes""}]"
"1685836983","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.72cm""}]"
"1685836990","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685836990","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""311 lumenes""}]"
"1685836990","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.27cm""}]"
"1685836998","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685836998","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""310 lumenes""}]"
"1685836998","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.29cm""}]"
"1685837006","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685837006","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685837006","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.12cm""}]"
"1685837014","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685837014","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685837014","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.07cm""}]"
"1685837022","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685837022","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""305 lumenes""}]"
"1685837022","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.07cm""}]"
"1685837030","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685837030","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685837030","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.33cm""}]"
"1685837038","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685837038","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685837038","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.07cm""}]"
"1685837046","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685837046","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""303 lumenes""}]"
"1685837046","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.08cm""}]"
"1685837053","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685837053","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685837053","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.07cm""}]"
"1685837061","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685837061","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""313 lumenes""}]"
"1685837061","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.05cm""}]"
"1685837068","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685837068","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""281 lumenes""}]"
"1685837068","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.07cm""}]"
"1685837076","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
